Datetime,Global_active_power_min,Global_active_power_mean,Global_active_power_max,Global_reactive_power_min,Global_reactive_power_mean,Global_reactive_power_max,Voltage_min,Voltage_mean,Voltage_max,Global_intensity_min,Global_intensity_mean,Global_intensity_max,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_other,Sub_metering_total
2008-11-27,0.204,1.6404291666666666,7.468,0.0,0.08765138888888889,0.56,234.56,241.4400138888889,247.1,0.8,6.841111111111112,31.8,0.0,30.0,0.0,717.0,747.0
2008-11-28,0.204,1.3096972222222223,5.07,0.0,0.0891847222222222,0.626,235.16,243.06651388888892,250.78,0.8,5.409583333333334,21.4,0.0,3.0,0.0,235.0,238.0
2008-11-29,0.194,1.6907416666666668,8.114,0.0,0.11563194444444444,0.702,234.46,241.24075694444446,246.56,0.8,7.0536111111111115,34.4,0.0,15.0,0.0,246.0,261.0
2008-11-30,0.21,1.6676305555555555,10.348,0.0,0.11868333333333334,0.65,231.41,242.3745625,249.2,0.8,6.955555555555556,44.6,0.0,0.0,1084.0,1422.0,2506.0
2008-12-01,0.276,1.1225958333333332,5.932,0.0,0.08241527777777778,0.342,234.36,243.4458402777778,250.92,1.2,4.758472222222222,25.0,0.0,0.0,0.0,370.0,370.0
2008-12-02,0.292,1.2454472222222222,6.366,0.0,0.10132499999999998,0.76,236.33,243.37936805555555,249.66,1.2,5.215138888888889,27.0,0.0,0.0,0.0,325.0,325.0
2008-12-03,0.264,1.218863888888889,5.88,0.0,0.0866125,0.53,235.4,243.38372916666668,248.68,1.2,5.069583333333333,24.8,0.0,0.0,0.0,302.0,302.0
2008-12-04,0.262,1.2073874999999998,4.726,0.0,0.07915972222222221,0.36,236.15,243.46313888888886,249.2,1.2,5.02375,20.2,0.0,4.0,0.0,294.0,298.0
2008-12-05,0.256,1.4295958333333334,6.13,0.0,0.08335138888888889,0.598,236.14,242.9759097222222,248.37,1.2,5.967638888888889,26.0,0.0,11.0,0.0,850.0,861.0
2008-12-06,0.206,1.7526638888888888,7.494,0.0,0.13065555555555555,0.796,232.72,241.13656250000003,247.1,0.8,7.358333333333333,32.2,0.0,0.0,426.0,470.0,896.0
2008-12-07,0.236,1.7130138888888888,4.996,0.0,0.12515555555555555,0.582,233.86,242.23854166666666,248.92,1.0,7.157361111111111,21.2,0.0,0.0,738.0,779.0,1517.0
2008-12-08,0.204,1.297663888888889,5.512,0.0,0.08387638888888889,0.52,236.99,243.73161805555557,249.16,0.8,5.383194444444444,22.6,0.0,10.0,1081.0,394.0,1485.0
2008-12-09,0.206,1.3910722222222223,7.136,0.0,0.092025,0.598,233.2,243.5556527777778,250.69,0.8,5.757638888888889,30.4,0.0,0.0,0.0,229.0,229.0
2008-12-10,0.208,1.540890510948905,6.07,0.0,0.10000437956204379,0.63,235.47,243.50085401459853,249.32,0.8,6.369489051094891,25.6,0.0,10.0,0.0,223.0,233.0
2008-12-11,0.212,0.9948069444444444,5.614,0.0,0.07980277777777778,0.558,235.74,243.41836111111112,249.49,0.8,4.121944444444445,23.2,0.0,9.0,0.0,242.0,251.0
2008-12-12,0.21,1.2607875,5.202,0.0,0.09676527777777778,0.674,236.25,243.04302083333334,248.78,0.8,5.221666666666667,21.4,0.0,32.0,0.0,354.0,386.0
2008-12-13,0.206,1.2677597222222223,6.434,0.0,0.11338749999999999,0.744,233.08,241.5385486111111,247.05,0.8,5.321805555555556,27.6,0.0,0.0,0.0,239.0,239.0
2008-12-14,0.264,1.390361111111111,6.006,0.0,0.11389861111111112,0.572,233.18,241.62279861111114,248.88,1.2,5.8815277777777775,25.4,0.0,0.0,0.0,336.0,336.0
2008-12-15,0.264,1.2468402777777778,4.94,0.0,0.07898888888888889,0.586,235.41,243.0392013888889,249.95,1.2,5.190972222222222,20.8,0.0,0.0,0.0,293.0,293.0
2008-12-16,0.268,1.2479791666666666,6.164,0.0,0.07958194444444444,0.61,235.64,243.87990277777777,249.73,1.2,5.192638888888888,25.8,0.0,0.0,0.0,342.0,342.0
2008-12-17,0.268,1.4574902777777778,4.936,0.0,0.09459444444444445,0.714,233.25,243.3135138888889,248.86,1.2,6.080277777777778,20.4,0.0,31.0,665.0,286.0,982.0
2008-12-18,0.214,1.2062083333333333,5.266,0.0,0.08199305555555556,0.436,237.37,242.8590625,249.0,0.8,4.989305555555556,22.4,0.0,0.0,0.0,292.0,292.0
2008-12-19,0.226,1.3070222222222223,5.238,0.0,0.09177361111111111,0.768,235.26,241.8661736111111,247.69,1.0,5.480138888888889,22.0,0.0,25.0,727.0,339.0,1091.0
2008-12-20,0.218,1.5583752605976373,6.224,0.0,0.11166782487838776,0.584,234.79,242.56599722029185,247.89,0.8,6.499791521890202,26.2,0.0,13.0,0.0,250.0,263.0
2008-12-21,0.208,1.8358402777777778,7.212,0.0,0.09380000000000001,0.52,233.43,241.72008333333332,248.64,0.8,7.662638888888889,30.2,0.0,1049.0,1076.0,536.0,2661.0
2008-12-22,0.216,1.3998666666666666,5.388,0.0,0.08671527777777778,0.732,235.15,241.86449305555556,248.47,1.0,5.857083333333334,22.8,0.0,25.0,0.0,274.0,299.0
2008-12-23,0.21,1.2486722222222222,6.8,0.0,0.10491666666666667,0.696,236.26,241.77054861111114,247.83,0.8,5.250694444444444,28.6,557.0,0.0,0.0,1304.0,1861.0
2008-12-24,0.208,0.8816930555555555,3.878,0.0,0.08008194444444444,0.514,236.94,243.960625,248.33,0.8,3.6336111111111107,16.0,0.0,9.0,0.0,238.0,247.0
2008-12-25,0.2,0.7368874999999999,4.814,0.0,0.08116805555555556,0.714,236.47,243.2330625,248.09,0.8,3.0386111111111114,20.8,0.0,0.0,656.0,1154.0,1810.0
2008-12-26,0.204,0.8498138888888889,4.11,0.0,0.08626527777777777,0.652,235.94,244.35365972222223,250.65,0.8,3.5006944444444446,17.0,0.0,32.0,0.0,223.0,255.0
2008-12-27,0.61,2.064002777777778,5.548,0.0,0.08203611111111112,0.432,235.54,243.31189583333332,248.72,2.4,8.431805555555554,23.4,0.0,0.0,490.0,1126.0,1616.0
2008-12-28,0.2,1.0907236111111112,4.08,0.0,0.07795,0.42,238.41,244.56038194444446,249.65,0.8,4.42,16.6,0.0,0.0,0.0,1806.0,1806.0
2008-12-29,0.2,0.38560972222222223,2.478,0.0,0.0636375,0.348,239.05,244.95475694444443,250.75,0.8,1.5788888888888888,10.2,0.0,2.0,592.0,220.0,814.0
2008-12-30,0.2,0.8300263888888889,4.14,0.0,0.07861527777777778,0.628,237.2,244.63816666666668,250.4,0.8,3.4018055555555557,17.2,0.0,0.0,0.0,238.0,238.0
2008-12-31,0.204,1.3640194444444445,6.026,0.0,0.08977222222222221,0.4,234.61,243.29661805555557,249.75,0.8,5.6876388888888885,25.4,0.0,0.0,0.0,230.0,230.0
2009-01-01,0.204,0.9768694444444445,8.584,0.0,0.07824166666666667,0.468,235.6,242.8360625,249.55,1.0,4.149861111111111,36.4,0.0,0.0,0.0,514.0,514.0
2009-01-02,0.218,1.616326388888889,7.6,0.0,0.1421736111111111,0.914,233.41,242.7048888888889,250.55,1.0,6.737777777777778,32.4,0.0,1743.0,0.0,623.0,2366.0
2009-01-03,0.204,1.3288166666666668,6.698,0.0,0.12146666666666667,0.632,236.81,243.68145833333332,248.96,0.8,5.530833333333333,28.2,0.0,6.0,0.0,254.0,260.0
2009-01-04,0.268,1.3472180555555555,5.274,0.0,0.11620694444444445,0.65,235.86,244.82243055555554,250.91,1.2,5.633194444444444,21.8,0.0,0.0,0.0,425.0,425.0
2009-01-05,0.274,1.113888888888889,5.53,0.0,0.08954027777777777,0.462,235.94,244.83077777777777,252.52,1.2,4.6362499999999995,23.0,0.0,0.0,0.0,334.0,334.0
2009-01-06,0.268,1.1735152777777778,6.038,0.0,0.08024722222222222,0.614,237.47,245.09266666666667,252.86,1.2,4.834027777777778,24.8,0.0,0.0,0.0,302.0,302.0
2009-01-07,0.278,1.4446333333333332,6.256,0.0,0.09826666666666665,0.586,237.22,246.0406388888889,253.17,1.2,5.946805555555556,25.6,0.0,64.0,0.0,326.0,390.0
2009-01-08,0.26,1.1342152777777779,5.254,0.0,0.08637083333333333,0.624,234.62,245.3507361111111,252.26,1.2,4.720694444444445,22.4,0.0,0.0,0.0,299.0,299.0
2009-01-09,0.21,1.2421541666666667,5.512,0.0,0.08025833333333333,0.522,236.92,244.62240972222224,249.88,0.8,5.182083333333333,22.8,0.0,20.0,0.0,298.0,318.0
2009-01-10,0.206,1.4603805555555556,8.78,0.0,0.11231527777777778,0.65,231.62,244.12048611111112,251.2,0.8,6.088888888888889,37.6,0.0,0.0,0.0,221.0,221.0
2009-01-11,0.21,1.3722138888888888,6.418,0.0,0.09947222222222223,0.47,235.93,245.5315486111111,253.94,0.8,5.764722222222223,26.8,0.0,86.0,0.0,268.0,354.0
2009-01-12,0.208,1.1036652777777778,4.552,0.0,0.07807499999999999,0.476,237.66,245.52706944444444,252.82,0.8,4.513888888888889,19.2,0.0,2.0,0.0,281.0,283.0
2009-01-13,0.258,1.5156944444444445,6.876,0.0,0.09315416666666666,0.626,237.41,244.45834027777778,252.22,1.2,6.254305555555556,29.0,0.0,0.0,0.0,294.0,294.0
2009-01-14,0.208,1.2343863794301597,5.694,0.0,0.08384989576094509,0.728,233.83,244.60943710910354,252.09,0.8,5.100208478109798,24.2,0.0,0.0,154.0,247.0,401.0
2009-01-15,0.204,1.0861583333333333,5.348,0.0,0.08024027777777779,0.416,235.24,243.02127777777778,249.59,0.8,4.520555555555556,22.4,0.0,49.0,0.0,242.0,291.0
2009-01-16,0.256,1.9212180555555556,8.108,0.0,0.12494444444444444,0.754,230.43,242.56897222222221,249.61,1.2,8.040555555555555,34.6,0.0,0.0,0.0,347.0,347.0
2009-01-17,0.3,2.304041666666667,6.738,0.0,0.11426666666666667,0.548,233.34,241.63154166666666,249.39,1.4,9.578888888888889,28.6,595.0,54.0,205.0,1343.0,2197.0
2009-01-18,0.212,2.1904125,7.594,0.0,0.14572222222222223,0.644,231.19,242.64408333333333,249.69,0.8,9.167638888888888,32.0,0.0,44.0,812.0,273.0,1129.0
2009-01-19,0.214,1.1804625,6.15,0.0,0.08282916666666666,0.59,233.2,243.1261736111111,249.78,0.8,4.924444444444444,26.4,0.0,43.0,526.0,290.0,859.0
2009-01-20,0.2,1.206963888888889,5.848,0.0,0.09297222222222222,1.096,235.88,243.39985416666664,249.83,0.8,4.979722222222223,24.4,0.0,0.0,0.0,274.0,274.0
2009-01-21,0.206,1.2079402777777777,6.08,0.0,0.08891944444444445,0.494,236.17,244.10518749999997,251.22,0.8,4.992916666666667,25.6,0.0,0.0,0.0,294.0,294.0
2009-01-22,0.256,0.859275,3.43,0.0,0.08027777777777777,0.452,234.55,244.00635416666668,250.43,1.2,3.5900000000000003,16.2,0.0,37.0,0.0,292.0,329.0
2009-01-23,0.266,1.326761111111111,5.952,0.0,0.08770694444444445,0.716,233.85,242.76895138888887,249.84,1.2,5.530833333333333,25.0,0.0,33.0,0.0,285.0,318.0
2009-01-24,0.214,1.5283125,8.556,0.0,0.11803749999999999,0.578,233.59,243.25075694444448,249.45,0.8,6.391111111111112,36.4,0.0,32.0,0.0,295.0,327.0
2009-01-25,0.212,1.9747666666666668,9.59,0.0,0.10261527777777778,0.458,232.3,242.54399305555555,249.43,0.8,8.151388888888889,41.0,521.0,0.0,880.0,1593.0,2994.0
2009-01-26,0.21,1.1628277777777778,4.316,0.0,0.07866388888888888,0.376,235.12,243.20027083333335,248.82,0.8,4.834444444444444,17.8,0.0,39.0,0.0,333.0,372.0
2009-01-27,0.288,0.9896041666666666,5.12,0.0,0.09419166666666666,0.586,236.24,243.9376041666667,250.13,1.2,4.167916666666667,21.4,0.0,0.0,0.0,406.0,406.0
2009-01-28,0.214,1.8900930555555555,6.87,0.0,0.08056944444444444,0.418,234.04,243.03222222222223,250.0,0.8,7.830972222222223,28.2,496.0,383.0,689.0,1058.0,2626.0
2009-01-29,0.218,1.0928458333333333,4.608,0.0,0.07243472222222222,0.336,236.03,243.36284722222223,250.7,1.0,4.532638888888889,19.0,0.0,29.0,0.0,246.0,275.0
2009-01-30,0.23,1.4298875,5.46,0.0,0.0833986111111111,0.624,235.42,244.28983333333332,249.9,1.0,5.917916666666666,23.2,0.0,28.0,0.0,255.0,283.0
2009-01-31,0.222,2.3005916666666666,7.164,0.0,0.1657722222222222,0.84,231.22,242.47138194444443,249.51,1.0,9.633194444444444,30.6,0.0,0.0,521.0,241.0,762.0
2009-02-01,0.212,1.289201141226819,6.56,0.0,0.10669186875891583,0.748,236.68,244.76485734664766,252.34,0.8,5.395720399429386,27.6,2.0,20.0,1089.0,2182.0,3293.0
2009-02-02,0.206,1.1134027777777777,7.17,0.0,0.07401944444444444,0.644,235.76,244.8748263888889,252.65,0.8,4.581111111111111,30.0,0.0,0.0,0.0,241.0,241.0
2009-02-03,0.212,1.2974930555555557,6.102,0.0,0.08542361111111112,0.732,234.58,244.3027222222222,250.54,0.8,5.3438888888888885,25.4,0.0,29.0,0.0,276.0,305.0
2009-02-04,0.208,1.708975,7.918,0.0,0.10528055555555557,0.774,236.05,244.68669444444447,251.22,0.8,7.041388888888889,33.2,0.0,0.0,0.0,243.0,243.0
2009-02-05,0.214,1.1452,6.066,0.0,0.08485277777777778,0.384,236.62,243.85506249999997,250.45,0.8,4.7625,25.6,0.0,33.0,0.0,283.0,316.0
2009-02-06,0.254,1.4224972222222223,5.702,0.0,0.08810555555555556,0.646,235.22,243.28893055555557,250.68,1.2,5.921666666666667,23.8,0.0,1.0,0.0,309.0,310.0
2009-02-07,0.21,2.1746777777777777,6.442,0.0,0.128225,0.606,232.72,242.05092361111113,250.42,0.8,9.080972222222222,26.8,0.0,9.0,396.0,733.0,1138.0
2009-02-08,0.214,1.5158791666666667,6.266,0.0,0.09306944444444445,0.504,233.2,243.35456944444445,249.63,0.8,6.329583333333334,26.4,0.0,0.0,1110.0,1319.0,2429.0
2009-02-09,0.214,1.1851652777777777,6.098,0.0,0.09347777777777778,0.68,235.4,243.3219861111111,250.3,0.8,4.9655555555555555,25.2,0.0,0.0,0.0,279.0,279.0
2009-02-10,0.214,1.349876388888889,4.77,0.0,0.08043888888888888,0.558,234.99,243.15777083333333,249.38,0.8,5.5841666666666665,20.2,0.0,27.0,717.0,340.0,1084.0
2009-02-11,0.216,1.8329097222222221,7.852,0.0,0.1662236111111111,0.73,232.01,242.09756249999998,248.98,0.8,7.73125,33.6,0.0,32.0,424.0,484.0,940.0
2009-02-12,0.222,1.3671250000000001,5.844,0.0,0.08283611111111111,0.504,234.55,242.91152777777776,249.88,1.0,5.682638888888889,24.2,0.0,9.0,0.0,270.0,279.0
2009-02-13,0.214,1.173626388888889,5.406,0.0,0.07582361111111112,0.8,233.9,241.69333333333336,248.59,0.8,4.891805555555555,23.2,0.0,0.0,0.0,230.0,230.0
2009-02-14,0.212,1.6221098748261475,6.286,0.0,0.08259248956884561,0.57,233.83,241.95406815020863,248.77,0.8,6.729485396383867,26.8,0.0,0.0,0.0,292.0,292.0
2009-02-15,0.198,1.1014111111111111,4.28,0.0,0.07918194444444444,0.412,233.39,242.8439375,249.08,0.8,4.501388888888889,18.0,0.0,0.0,0.0,1367.0,1367.0
2009-02-16,0.204,0.9159680555555555,4.422,0.0,0.07764305555555555,0.478,233.96,242.14300694444444,249.86,0.8,3.8281944444444447,19.0,0.0,18.0,0.0,346.0,364.0
2009-02-17,0.198,0.5520466101694915,2.586,0.0,0.07958333333333333,0.394,236.51,242.261843220339,248.29,0.8,2.298870056497175,10.8,0.0,0.0,0.0,229.0,229.0
2009-02-18,0.198,0.5739236111111111,1.582,0.0,0.07851666666666667,0.334,237.55,242.23109722222225,248.37,0.8,2.3558333333333334,6.6,0.0,33.0,0.0,334.0,367.0
2009-02-19,0.284,0.5119916666666667,2.764,0.0,0.0690125,0.334,234.97,241.54959027777775,247.09,1.2,2.111527777777778,11.4,0.0,0.0,0.0,334.0,334.0
2009-02-20,0.218,1.3060666666666667,6.322,0.0,0.10210833333333333,0.608,232.86,240.19070833333333,248.62,1.0,5.535,27.0,0.0,0.0,0.0,342.0,342.0
2009-02-21,0.228,0.9140166666666667,3.71,0.0,0.10791805555555557,0.672,235.46,240.9543402777778,247.32,1.0,3.806666666666667,15.4,0.0,0.0,0.0,1762.0,1762.0
2009-02-22,0.198,1.5544986111111112,11.122,0.0,0.12210277777777778,0.614,229.78,241.31630555555554,248.06,0.8,6.534722222222222,48.4,0.0,27.0,0.0,350.0,377.0
2009-02-23,0.234,1.8983722222222221,7.694,0.0,0.0901388888888889,0.818,232.67,241.24088194444445,247.49,1.0,7.873055555555556,33.2,0.0,43.0,0.0,1374.0,1417.0
2009-02-24,0.22,1.2382944444444444,4.846,0.0,0.08565694444444445,0.716,232.31,240.8879236111111,246.33,1.0,5.167638888888889,20.2,0.0,9.0,1074.0,250.0,1333.0
2009-02-25,0.206,0.8123916666666667,6.29,0.0,0.07852083333333333,0.408,232.81,241.2019652777778,247.83,0.8,3.4125,26.4,0.0,0.0,0.0,273.0,273.0
2009-02-26,0.208,0.8033694444444445,2.884,0.0,0.07819444444444444,0.548,231.77,240.73236805555555,247.37,0.8,3.3630555555555555,12.2,0.0,0.0,0.0,231.0,231.0
2009-02-27,0.208,1.4089708333333333,5.106,0.0,0.14035833333333333,0.898,231.18,240.96568750000003,248.13,0.8,5.903472222222222,22.2,0.0,4.0,114.0,348.0,466.0
2009-02-28,0.268,1.1324652777777777,6.788,0.0,0.14763055555555554,0.666,228.63,242.3972777777778,250.22,1.2,4.834305555555555,29.6,0.0,30.0,0.0,357.0,387.0
2009-03-01,0.256,1.7148200138985408,6.714,0.0,0.13141904100069493,0.59,232.37,242.13927727588603,248.62,1.2,7.221681723419041,28.6,0.0,12.0,146.0,376.0,534.0
2009-03-02,0.264,1.0260013888888888,4.578,0.0,0.09400277777777778,0.546,233.17,242.24184722222222,247.04,1.2,4.401111111111112,19.0,0.0,1.0,0.0,315.0,316.0
2009-03-03,0.258,1.2839944444444444,8.31,0.0,0.08882222222222222,0.468,235.45,242.89735416666667,248.59,1.2,5.347083333333334,35.4,0.0,0.0,0.0,295.0,295.0
2009-03-04,0.254,1.2792569444444446,4.992,0.0,0.08988472222222223,0.358,234.68,242.3844861111111,248.14,1.2,5.397222222222222,21.0,0.0,0.0,726.0,302.0,1028.0
2009-03-05,0.298,1.0012583333333334,5.194,0.0,0.07809861111111112,0.322,232.1,241.67960416666668,248.4,1.4,4.253333333333334,22.0,0.0,0.0,0.0,397.0,397.0
2009-03-06,0.26,1.238523611111111,5.726,0.0,0.08955277777777777,0.602,234.04,240.79331249999998,247.77,1.2,5.2636111111111115,24.0,0.0,0.0,0.0,350.0,350.0
2009-03-07,0.254,1.1781013888888887,5.468,0.0,0.10407361111111112,0.674,234.7,242.47164583333333,249.5,1.2,4.935972222222222,23.0,0.0,0.0,0.0,299.0,299.0
2009-03-08,0.208,1.6369208333333334,7.854,0.0,0.1348513888888889,0.664,233.05,242.15979166666665,247.9,0.8,6.881805555555555,33.6,0.0,0.0,0.0,405.0,405.0
2009-03-09,0.22,1.170525,4.758,0.0,0.09447222222222222,0.53,235.85,242.48230555555557,248.84,1.0,4.904444444444445,19.6,0.0,43.0,0.0,275.0,318.0
2009-03-10,0.268,1.2751458333333334,5.542,0.0,0.07979305555555556,0.594,235.34,241.8284375,248.2,1.2,5.340694444444445,23.6,0.0,0.0,0.0,298.0,298.0
2009-03-11,0.22,1.6707666666666667,7.64,0.0,0.09530833333333333,0.69,233.31,241.8211736111111,247.15,1.0,7.027638888888888,32.4,0.0,31.0,92.0,942.0,1065.0
2009-03-12,0.214,1.3105972222222222,5.602,0.0,0.09359166666666666,0.552,234.37,241.9984236111111,249.95,0.8,5.457916666666667,23.6,0.0,10.0,0.0,250.0,260.0
2009-03-13,0.206,1.0038333333333334,5.656,0.0,0.09630833333333333,0.784,236.34,242.75730555555558,250.08,0.8,4.171388888888889,23.4,0.0,0.0,0.0,247.0,247.0
2009-03-14,0.212,1.4923805555555554,5.88,0.0,0.1078125,0.812,232.16,242.17880555555556,249.43,0.8,6.186111111111111,25.2,0.0,0.0,0.0,249.0,249.0
2009-03-15,0.214,1.3486541666666665,7.166,0.0,0.12343888888888889,0.696,232.97,241.77111111111114,246.54,0.8,5.69625,30.8,0.0,30.0,1073.0,563.0,1666.0
2009-03-16,0.214,0.9275413481584434,4.322,0.0,0.08287560806115357,0.482,234.8,242.41189020152885,248.13,0.8,3.8480889506601805,18.2,0.0,0.0,0.0,334.0,334.0
2009-03-17,0.21,1.3416041666666667,7.88,0.0,0.16318888888888888,0.872,233.02,241.95642361111112,248.71,0.8,5.649305555555555,33.2,0.0,0.0,0.0,278.0,278.0
2009-03-18,0.212,1.0074166666666666,5.724,0.0,0.08465694444444445,0.462,233.66,242.84061805555555,249.71,0.8,4.181111111111111,24.0,0.0,24.0,0.0,268.0,292.0
2009-03-19,0.214,0.8274527777777777,4.296,0.0,0.08084166666666667,0.362,235.07,242.7762777777778,248.89,0.8,3.4248611111111114,18.0,0.0,32.0,0.0,242.0,274.0
2009-03-20,0.214,1.016601388888889,6.028,0.0,0.09030416666666667,0.542,233.31,242.9164861111111,248.91,0.8,4.217777777777778,26.0,0.0,13.0,723.0,304.0,1040.0
2009-03-21,0.212,1.3402930555555554,7.502,0.0,0.1372611111111111,0.936,229.82,242.58272222222223,249.17,0.8,5.671805555555555,32.8,0.0,0.0,0.0,243.0,243.0
2009-03-22,0.218,1.1730347222222224,5.182,0.0,0.09047222222222222,0.374,234.81,241.52761111111113,247.75,1.0,4.950555555555556,22.0,0.0,30.0,0.0,345.0,375.0
2009-03-23,0.262,0.9003125000000001,5.12,0.0,0.08341805555555555,0.604,234.33,242.05365277777778,247.24,1.2,3.7894444444444444,21.8,0.0,31.0,0.0,401.0,432.0
2009-03-24,0.222,1.1539666666666666,5.848,0.0,0.10196944444444446,0.856,230.64,242.4840972222222,247.77,0.8,4.8943055555555555,25.8,0.0,5.0,0.0,306.0,311.0
2009-03-25,0.196,1.2769263888888889,6.584,0.0,0.1347472222222222,0.646,232.45,243.1130625,248.46,0.8,5.353055555555556,28.4,0.0,46.0,0.0,260.0,306.0
2009-03-26,0.21,0.8409749999999999,3.638,0.0,0.08315972222222222,0.67,235.56,242.93575694444445,247.41,0.8,3.5016666666666665,15.6,0.0,0.0,0.0,244.0,244.0
2009-03-27,0.264,1.1902263888888889,5.226,0.0,0.12574583333333333,0.85,235.63,242.62864583333334,248.38,1.2,5.015138888888889,22.2,0.0,25.0,0.0,344.0,369.0
2009-03-28,0.264,1.5701222222222222,6.856,0.0,0.19215277777777778,0.74,233.97,242.13561805555554,247.18,1.2,6.603333333333333,29.2,0.0,4.0,8.0,304.0,316.0
2009-03-29,0.214,1.5393402777777778,5.512,0.0,0.09520416666666666,0.552,233.41,242.54856944444444,249.79,0.8,6.418333333333333,23.0,364.0,7.0,0.0,1178.0,1549.0
2009-03-30,0.262,1.0260083333333334,4.554,0.0,0.09119722222222224,0.436,234.32,242.72852083333333,249.98,1.2,4.304722222222223,19.2,0.0,12.0,0.0,301.0,313.0
2009-03-31,0.216,1.2663069444444444,7.096,0.0,0.095825,0.578,232.77,242.16790277777778,249.07,0.8,5.309027777777778,30.4,0.0,0.0,0.0,310.0,310.0
2009-04-01,0.212,1.1396805555555556,4.232,0.0,0.0993388888888889,0.518,235.21,242.90603472222222,248.46,0.8,4.807916666666666,17.8,0.0,10.0,0.0,949.0,959.0
2009-04-02,0.264,1.1418986111111111,4.76,0.0,0.08664027777777777,0.538,234.38,242.2396388888889,247.99,1.2,4.761388888888889,20.2,0.0,3.0,0.0,317.0,320.0
2009-04-03,0.262,0.9467083333333334,5.736,0.0,0.09208194444444445,0.772,235.35,241.8118888888889,247.84,1.2,3.982916666666666,24.0,0.0,15.0,0.0,310.0,325.0
2009-04-04,0.296,1.5216888888888889,5.124,0.0,0.13870000000000002,0.832,235.14,241.45065277777778,247.12,1.2,6.396527777777778,21.6,0.0,32.0,0.0,320.0,352.0
2009-04-05,0.264,0.9553583333333333,6.502,0.0,0.12709166666666666,0.562,235.11,242.31370833333332,248.57,1.2,4.112083333333333,27.4,0.0,18.0,1046.0,356.0,1420.0
2009-04-06,0.268,1.0087736111111112,4.308,0.0,0.09134722222222222,0.62,230.3,242.30114583333335,248.49,1.2,4.225555555555555,18.4,0.0,3.0,0.0,337.0,340.0
2009-04-07,0.266,1.0000638888888889,5.762,0.0,0.10606388888888889,0.798,235.92,241.98941666666667,248.29,1.2,4.23125,24.4,0.0,1.0,392.0,312.0,705.0
2009-04-08,0.27,1.0656944444444443,5.318,0.0,0.11204861111111111,0.608,235.39,242.25972916666666,247.57,1.2,4.527916666666666,22.2,0.0,25.0,807.0,295.0,1127.0
2009-04-09,0.256,1.3128277777777777,6.308,0.0,0.12287222222222223,0.768,237.14,242.2968263888889,248.43,1.0,5.464583333333334,26.4,0.0,33.0,40.0,325.0,398.0
2009-04-10,0.254,1.2792458333333334,5.314,0.0,0.11513333333333334,0.808,235.54,242.0344861111111,246.87,1.0,5.329166666666667,22.2,0.0,34.0,93.0,279.0,406.0
2009-04-11,0.256,1.7100319444444443,6.968,0.0,0.17615694444444444,0.67,233.41,240.96925694444442,245.69,1.0,7.175277777777778,29.8,0.0,41.0,91.0,258.0,390.0
2009-04-12,0.258,1.486813888888889,7.972,0.0,0.1956041666666667,0.774,230.46,240.4032986111111,246.82,1.0,6.332777777777778,34.4,0.0,79.0,1117.0,266.0,1462.0
2009-04-13,0.314,1.1116995827538247,6.272,0.0,0.13869262865090404,0.564,232.35,241.13144645340753,246.43,1.4,4.737830319888734,27.0,0.0,13.0,48.0,335.0,396.0
2009-04-14,0.31,1.0427347222222223,6.254,0.0,0.13095833333333334,0.798,234.12,241.4923263888889,246.63,1.4,4.435,26.6,0.0,38.0,56.0,303.0,397.0
2009-04-15,0.306,0.8444875,4.718,0.0,0.13255972222222223,0.528,236.73,241.32070833333333,245.64,1.4,3.6109722222222222,19.8,0.0,11.0,40.0,419.0,470.0
2009-04-16,0.306,1.0864749999999999,6.188,0.0,0.12431666666666666,0.692,233.96,240.47604166666667,246.57,1.4,4.6241666666666665,26.0,0.0,35.0,72.0,336.0,443.0
2009-04-17,0.3,1.4186180555555554,7.454,0.0,0.11888750000000001,0.86,234.94,241.32772916666667,245.21,1.2,5.966944444444445,31.6,0.0,36.0,40.0,1343.0,1419.0
2009-04-18,0.29,1.0501847222222223,6.32,0.0,0.10205416666666667,0.47,233.72,241.04625,246.6,1.2,4.428055555555555,26.8,0.0,336.0,92.0,326.0,754.0
2009-04-19,0.244,0.8933805555555556,6.322,0.0,0.10666944444444446,0.58,235.31,242.6585347222222,247.45,1.0,3.7484722222222224,26.8,0.0,11.0,41.0,299.0,351.0
2009-04-20,0.256,1.0322986111111112,6.042,0.0,0.11770972222222223,0.51,235.34,241.90455555555556,247.72,1.0,4.333333333333333,25.4,0.0,10.0,88.0,288.0,386.0
2009-04-21,0.252,1.3156930555555555,6.72,0.0,0.12689722222222222,0.964,235.23,240.64846527777777,245.45,1.0,5.535277777777778,28.6,0.0,0.0,581.0,1060.0,1641.0
2009-04-22,0.26,1.0390263888888889,4.494,0.0,0.14160277777777777,0.734,235.74,241.27485416666664,246.48,1.0,4.372777777777778,19.0,0.0,12.0,91.0,334.0,437.0
2009-04-23,0.302,0.7926805555555556,5.716,0.0,0.12184305555555557,0.682,233.76,241.49463888888891,246.99,1.4,3.402222222222222,24.4,0.0,34.0,421.0,457.0,912.0
2009-04-24,0.312,0.8292,3.274,0.0,0.12556944444444443,0.84,236.2,241.7900833333333,245.94,1.4,3.529861111111111,13.6,0.0,10.0,95.0,310.0,415.0
